Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Dominican Republic,1950,Urban,Female,43834,Census - de jure - complete tabulation,"Final figure, complete",1966,29147,
Dominican Republic,1950,Rural,Female,43834,Census - de jure - complete tabulation,"Final figure, complete",1966,118258,
Dominican Republic,1950,Total,Female,43960,Census - de jure - complete tabulation,"Final figure, complete",1955,147061,
Dominican Republic,1950,Urban,Female,43960,Census - de jure - complete tabulation,"Final figure, complete",1966,28750,
Dominican Republic,1950,Rural,Female,43960,Census - de jure - complete tabulation,"Final figure, complete",1966,118311,
Dominican Republic,1950,Total,Female,44118,Census - de jure - complete tabulation,"Final figure, complete",1955,135179,
Dominican Republic,1950,Urban,Female,44118,Census - de jure - complete tabulation,"Final figure, complete",1966,30433,
Dominican Republic,1950,Rural,Female,44118,Census - de jure - complete tabulation,"Final figure, complete",1966,104746,
Dominican Republic,1950,Total,Female,100 +,Census - de jure - complete tabulation,"Final figure, complete",1955,679,
Dominican Republic,1950,Total,Female,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",1955,124194,
Dominican Republic,1950,Urban,Female,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",1966,34229,
Dominican Republic,1950,Rural,Female,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",1966,89965,
Dominican Republic,1950,Total,Female,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",1955,109241,
Dominican Republic,1950,Urban,Female,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",1966,33003,
Dominican Republic,1950,Rural,Female,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",1966,76238,
Dominican Republic,1950,Total,Female,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",1955,79196,
Dominican Republic,1950,Urban,Female,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",1966,24435,
Dominican Republic,1950,Rural,Female,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",1966,54761,
Dominican Republic,1950,Total,Female,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",1955,60011,
Dominican Republic,1950,Urban,Female,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",1966,18182,
Dominican Republic,1950,Rural,Female,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",1966,41829,
Dominican Republic,1950,Total,Female,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",1955,55494,
Dominican Republic,1950,Urban,Female,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",1966,17319,
Dominican Republic,1950,Rural,Female,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",1966,38175,
Dominican Republic,1950,Total,Female,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",1955,42978,
Dominican Republic,1950,Urban,Female,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",1966,12564,
Dominican Republic,1950,Rural,Female,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",1966,30414,
Dominican Republic,1950,Total,Female,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",1955,30621,
Dominican Republic,1950,Urban,Female,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",1966,9636,
Dominican Republic,1950,Rural,Female,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",1966,20985,
Dominican Republic,1950,Total,Female,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",1955,28908,
Dominican Republic,1950,Urban,Female,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",1966,8566,
Dominican Republic,1950,Rural,Female,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",1966,20342,
Dominican Republic,1950,Total,Female,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",1955,14894,
Dominican Republic,1950,Urban,Female,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",1966,5053,
Dominican Republic,1950,Rural,Female,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",1966,9841,
Dominican Republic,1950,Total,Female,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",1955,18760,
Dominican Republic,1950,Urban,Female,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",1966,5236,
Dominican Republic,1950,Rural,Female,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",1966,13524,
Dominican Republic,1950,Total,Female,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",1955,8688,
Dominican Republic,1950,Urban,Female,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",1966,3061,
Dominican Republic,1950,Rural,Female,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",1966,5627,
Dominican Republic,1950,Total,Female,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",1955,9628,
Dominican Republic,1950,Urban,Female,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",1966,2743,
Dominican Republic,1950,Rural,Female,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",1966,6885,
Dominican Republic,1950,Total,Female,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",1955,4073,
Dominican Republic,1950,Urban,Female,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",1966,1460,
Dominican Republic,1950,Rural,Female,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",1966,2613,
Dominican Republic,1950,Total,Female,80 - 84,Census - de jure - complete tabulation,"Final figure, complete",1955,4725,
Dominican Republic,1950,Urban,Female,80 - 84,Census - de jure - complete tabulation,"Final figure, complete",1966,1204,
Dominican Republic,1950,Rural,Female,80 - 84,Census - de jure - complete tabulation,"Final figure, complete",1966,3521,
Dominican Republic,1950,Total,Female,85 +,Census - de jure - complete tabulation,"Final figure, complete",1955,4979,
Dominican Republic,1950,Urban,Female,85 +,Census - de jure - complete tabulation,"Final figure, complete",1966,1344,
Dominican Republic,1950,Rural,Female,85 +,Census - de jure - complete tabulation,"Final figure, complete",1966,3635,
Dominican Republic,1950,Total,Female,Total,Census - de jure - complete tabulation,"Final figure, complete",1955,1065130,
Dominican Republic,1950,Urban,Female,Total,Census - de jure - complete tabulation,"Final figure, complete",1966,274921,
Dominican Republic,1950,Rural,Female,Total,Census - de jure - complete tabulation,"Final figure, complete",1966,790209,
Dominican Republic,1950,Total,Female,Unknown,Census - de jure - complete tabulation,"Final figure, complete",1955,42,
Dominican Republic,1950,Urban,Female,Unknown,Census - de jure - complete tabulation,"Final figure, complete",1966,0,
Dominican Republic,1950,Rural,Female,Unknown,Census - de jure - complete tabulation,"Final figure, complete",1966,42,
Dominican Republic,1950,Total,Male,0,Census - de jure - complete tabulation,"Final figure, complete",1955,39511,
Dominican Republic,1950,Urban,Male,0,Census - de jure - complete tabulation,"Final figure, complete",1966,8869,
Dominican Republic,1950,Rural,Male,0,Census - de jure - complete tabulation,"Final figure, complete",1966,30642,
Dominican Republic,1950,Total,Male,1,Census - de jure - complete tabulation,"Final figure, complete",1955,37296,
Dominican Republic,1950,Total,Male,2,Census - de jure - complete tabulation,"Final figure, complete",1955,39086,
Dominican Republic,1950,Total,Male,3,Census - de jure - complete tabulation,"Final figure, complete",1955,37586,
Dominican Republic,1950,Total,Male,4,Census - de jure - complete tabulation,"Final figure, complete",1955,35904,
Dominican Republic,1950,Total,Male,5,Census - de jure - complete tabulation,"Final figure, complete",1955,32253,
Dominican Republic,1950,Total,Male,6,Census - de jure - complete tabulation,"Final figure, complete",1955,32559,
Dominican Republic,1950,Total,Male,7,Census - de jure - complete tabulation,"Final figure, complete",1955,32747,
Dominican Republic,1950,Total,Male,8,Census - de jure - complete tabulation,"Final figure, complete",1955,29658,
Dominican Republic,1950,Total,Male,9,Census - de jure - complete tabulation,"Final figure, complete",1955,23487,
Dominican Republic,1950,Total,Male,10,Census - de jure - complete tabulation,"Final figure, complete",1955,31899,
Dominican Republic,1950,Total,Male,11,Census - de jure - complete tabulation,"Final figure, complete",1955,22742,
Dominican Republic,1950,Total,Male,12,Census - de jure - complete tabulation,"Final figure, complete",1955,32774,
Dominican Republic,1950,Total,Male,13,Census - de jure - complete tabulation,"Final figure, complete",1955,26087,
Dominican Republic,1950,Total,Male,14,Census - de jure - complete tabulation,"Final figure, complete",1955,28159,
Dominican Republic,1950,Total,Male,15,Census - de jure - complete tabulation,"Final figure, complete",1955,23719,
Dominican Republic,1950,Total,Male,16,Census - de jure - complete tabulation,"Final figure, complete",1955,20283,
Dominican Republic,1950,Total,Male,17,Census - de jure - complete tabulation,"Final figure, complete",1955,18798,
Dominican Republic,1950,Total,Male,18,Census - de jure - complete tabulation,"Final figure, complete",1955,21201,
Dominican Republic,1950,Total,Male,19,Census - de jure - complete tabulation,"Final figure, complete",1955,17551,
Dominican Republic,1950,Total,Male,20,Census - de jure - complete tabulation,"Final figure, complete",1955,27254,
Dominican Republic,1950,Total,Male,21,Census - de jure - complete tabulation,"Final figure, complete",1955,17743,
Dominican Republic,1950,Total,Male,22,Census - de jure - complete tabulation,"Final figure, complete",1955,22697,
Dominican Republic,1950,Total,Male,23,Census - de jure - complete tabulation,"Final figure, complete",1955,19154,
Dominican Republic,1950,Total,Male,24,Census - de jure - complete tabulation,"Final figure, complete",1955,18304,
Dominican Republic,1950,Total,Male,25,Census - de jure - complete tabulation,"Final figure, complete",1955,22394,
Dominican Republic,1950,Total,Male,26,Census - de jure - complete tabulation,"Final figure, complete",1955,15702,
Dominican Republic,1950,Total,Male,27,Census - de jure - complete tabulation,"Final figure, complete",1955,13609,
Dominican Republic,1950,Total,Male,28,Census - de jure - complete tabulation,"Final figure, complete",1955,16133,
Dominican Republic,1950,Total,Male,29,Census - de jure - complete tabulation,"Final figure, complete",1955,9782,
Dominican Republic,1950,Total,Male,30,Census - de jure - complete tabulation,"Final figure, complete",1955,23132,
Dominican Republic,1950,Total,Male,31,Census - de jure - complete tabulation,"Final figure, complete",1955,7509,
Dominican Republic,1950,Total,Male,32,Census - de jure - complete tabulation,"Final figure, complete",1955,11087,
Dominican Republic,1950,Total,Male,33,Census - de jure - complete tabulation,"Final figure, complete",1955,9120,
Dominican Republic,1950,Total,Male,34,Census - de jure - complete tabulation,"Final figure, complete",1955,8770,
Dominican Republic,1950,Total,Male,35,Census - de jure - complete tabulation,"Final figure, complete",1955,17596,
Dominican Republic,1950,Total,Male,36,Census - de jure - complete tabulation,"Final figure, complete",1955,11453,
Dominican Republic,1950,Total,Male,37,Census - de jure - complete tabulation,"Final figure, complete",1955,9495,
Dominican Republic,1950,Total,Male,38,Census - de jure - complete tabulation,"Final figure, complete",1955,13197,
Dominican Republic,1950,Total,Male,39,Census - de jure - complete tabulation,"Final figure, complete",1955,8396,
Dominican Republic,1950,Total,Male,40,Census - de jure - complete tabulation,"Final figure, complete",1955,21010,
Dominican Republic,1950,Total,Male,41,Census - de jure - complete tabulation,"Final figure, complete",1955,5478,
Dominican Republic,1950,Total,Male,42,Census - de jure - complete tabulation,"Final figure, complete",1955,8529,
Dominican Republic,1950,Total,Male,43,Census - de jure - complete tabulation,"Final figure, complete",1955,6284,
Dominican Republic,1950,Total,Male,44,Census - de jure - complete tabulation,"Final figure, complete",1955,6512,
Dominican Republic,1950,Total,Male,45,Census - de jure - complete tabulation,"Final figure, complete",1955,12229,
Dominican Republic,1950,Total,Male,46,Census - de jure - complete tabulation,"Final figure, complete",1955,6130,
Dominican Republic,1950,Total,Male,47,Census - de jure - complete tabulation,"Final figure, complete",1955,5043,
Dominican Republic,1950,Total,Male,48,Census - de jure - complete tabulation,"Final figure, complete",1955,7976,
